ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
italian-13_clawnail-1-1,italian-13_clawnail-1,u.n.ɡ.j.a,94,false,expert,Starostin2005,,,
hindi-13_clawnail-1-1,hindi-13_clawnail-1,n.aː.kʰ,94,false,expert,Starostin2005,,,
portuguese-13_clawnail-1-1,portuguese-13_clawnail-1,u.ɲ.ɐ,94,false,expert,Starostin2005,,,
dutch-14_cloud-1-1,dutch-14_cloud-1,ʋ.ɔ.l.k,102,false,expert,Starostin2005,,,
swedish-14_cloud-1-1,swedish-14_cloud-1,ɧ.yː,96,false,expert,Starostin2005,,,
english-14_cloud-1-1,english-14_cloud-1,k.l.aʊ.d,101,false,expert,Starostin2005,,,
german-14_cloud-1-1,german-14_cloud-1,v.ɔ.l.k.ə,102,false,expert,Starostin2005,,,
spanish-14_cloud-1-1,spanish-14_cloud-1,n.u.β.e,100,false,expert,Starostin2005,,,
danish-14_cloud-1-1,danish-14_cloud-1,s.g.yˀ,96,false,expert,Starostin2005,,,
bulgarian-14_cloud-1-1,bulgarian-14_cloud-1,ɔ.b.l.ə.k,103,false,expert,Starostin2005,,,
greek-14_cloud-1-1,greek-14_cloud-1,s.i.n.e.f.o,98,false,expert,Starostin2005,,,
armenian-14_cloud-1-1,armenian-14_cloud-1,ɑ.m.p,99,false,expert,Starostin2005,,,
romanian-14_cloud-1-1,romanian-14_cloud-1,n.o.r,100,false,expert,Starostin2005,,,
russian-14_cloud-1-1,russian-14_cloud-1,o.b.l.ə.k.ə,103,false,expert,Starostin2005,,,
polish-14_cloud-1-1,polish-14_cloud-1,ɔ.b.w.ɔ.k,103,false,expert,Starostin2005,,,
norwegian-14_cloud-1-1,norwegian-14_cloud-1,ʃ.yː,-96,false,expert,Starostin2005,,,
french-14_cloud-1-1,french-14_cloud-1,n.ɥ.a.j,100,false,expert,Starostin2005,,,
czech-14_cloud-1-1,czech-14_cloud-1,o.b.l.a.k,103,false,expert,Starostin2005,,,
icelandic-14_cloud-1-1,icelandic-14_cloud-1,s.c.iː,96,false,expert,Starostin2005,,,
italian-14_cloud-1-1,italian-14_cloud-1,n.u.v.o.l.a,100,false,expert,Starostin2005,,,
hindi-14_cloud-1-1,hindi-14_cloud-1,b.aː.d.ə.l,95,false,expert,Starostin2005,,,
portuguese-14_cloud-1-1,portuguese-14_cloud-1,n.u.v.ɐ̃.j,100,false,expert,Starostin2005,,,
swedish-14_cloud-2-1,swedish-14_cloud-2,m.oː.l.n,97,false,expert,Starostin2005,,,
dutch-15_cold-1-1,dutch-15_cold-1,k.ɑu.t,105,false,expert,Starostin2005,,,
swedish-15_cold-1-1,swedish-15_cold-1,k.a.lː,105,false,expert,Starostin2005,,,
english-15_cold-1-1,english-15_cold-1,k.əʊ.l.d,105,false,expert,Starostin2005,,,
german-15_cold-1-1,german-15_cold-1,k.a.l.t,105,false,expert,Starostin2005,,,
spanish-15_cold-1-1,spanish-15_cold-1,f.r.i.o,107,false,expert,Starostin2005,,,
danish-15_cold-1-1,danish-15_cold-1,k.ʌ.lˀ,105,false,expert,Starostin2005,,,
bulgarian-15_cold-1-1,bulgarian-15_cold-1,s.t.u.d.ɛ.n,111,false,expert,Starostin2005,,,
greek-15_cold-1-1,greek-15_cold-1,p͡s.i.x.r.o.s,109,false,expert,Starostin2005,,,
romanian-15_cold-1-1,romanian-15_cold-1,r.e.ʧ.e,108,false,expert,Starostin2005,,,
russian-15_cold-1-1,russian-15_cold-1,x.ɐ.l.o.d.n.ɨ.j,106,false,expert,Starostin2005,,,
polish-15_cold-1-1,polish-15_cold-1,x.w.ɔ.d.n.ɨ,106,false,expert,Starostin2005,,,
norwegian-15_cold-1-1,norwegian-15_cold-1,k.ɑ.l,-105,false,expert,Starostin2005,,,
french-15_cold-1-1,french-15_cold-1,f.ʁ.w.a,107,false,expert,Starostin2005,,,
czech-15_cold-1-1,czech-15_cold-1,x.l.a.d.n.iː,106,false,expert,Starostin2005,,,
icelandic-15_cold-1-1,icelandic-15_cold-1,kʰ.a.l.t.ʏ.r,105,false,expert,Starostin2005,,,
italian-15_cold-1-1,italian-15_cold-1,f.r.e.dː.o,107,false,expert,Starostin2005,,,
hindi-15_cold-1-1,hindi-15_cold-1,ʈʰ.ə.ɳ.ɖ.aː,104,false,expert,Starostin2005,,,
portuguese-15_cold-1-1,portuguese-15_cold-1,f.r.i.w,107,false,expert,Starostin2005,,,
romanian-15_cold-2-1,romanian-15_cold-2,f.r.i.g,107,false,expert,Starostin2005,,,
polish-15_cold-2-1,polish-15_cold-2,ʑ.i.m.n.ɨ,110,false,expert,Starostin2005,,,
czech-15_cold-2-1,czech-15_cold-2,s.t.ʊ.d.ɛ.n.iː,111,false,expert,Starostin2005,,,
dutch-16_come-1-1,dutch-16_come-1,aː.ŋ.k.oː.m.ə,115,false,expert,Starostin2005,,,
swedish-16_come-1-1,swedish-16_come-1,k.o.mː.a,115,false,expert,Starostin2005,,,
english-16_come-1-1,english-16_come-1,k.ʌ.m,115,false,expert,Starostin2005,,,
german-16_come-1-1,german-16_come-1,k.ɔ.m.ə.n,115,false,expert,Starostin2005,,,
spanish-16_come-1-1,spanish-16_come-1,b.e.n.i.ɾ,115,false,expert,Starostin2005,,,
danish-16_come-1-1,danish-16_come-1,k.ʌ.m.ə,115,false,expert,Starostin2005,,,
bulgarian-16_come-1-1,bulgarian-16_come-1,i.d.v.a.m,116,false,expert,Starostin2005,,,
greek-16_come-1-1,greek-16_come-1,e.r.x.o.m.e,117,false,expert,Starostin2005,,,
armenian-16_come-1-1,armenian-16_come-1,g.ɑ.l,113,false,expert,Starostin2005,,,
romanian-16_come-1-1,romanian-16_come-1,v.e.n.i,115,false,expert,Starostin2005,,,
russian-16_come-1-1,russian-16_come-1,p.rʲ.ɪ.j.tʲ.i,116,false,expert,Starostin2005,,,
polish-16_come-1-1,polish-16_come-1,p.ʃ.ɨ.j.ɕ.ʨ,116,false,expert,Starostin2005,,,
norwegian-16_come-1-1,norwegian-16_come-1,k.ɔ.m.ə,115,false,expert,Starostin2005,,,
french-16_come-1-1,french-16_come-1,v.ə.n.i.ʁ,115,false,expert,Starostin2005,,,
czech-16_come-1-1,czech-16_come-1,p.r.ɪ.j.iː.t,116,false,expert,Starostin2005,,,
icelandic-16_come-1-1,icelandic-16_come-1,kʰ.ɔː.m.a,115,false,expert,Starostin2005,,,
italian-16_come-1-1,italian-16_come-1,v.e.n.i.r.e,115,false,expert,Starostin2005,,,
hindi-16_come-1-1,hindi-16_come-1,aː.n.aː,112,false,expert,Starostin2005,,,
portuguese-16_come-1-1,portuguese-16_come-1,v.i.r,115,false,expert,Starostin2005,,,
russian-16_come-2-1,russian-16_come-2,p.rʲ.ɪ.x.ɐ.dʲ.i.tʲ,114,false,expert,Starostin2005,,,
polish-16_come-2-1,polish-16_come-2,p.ʃ.ɨ.x.ɔ.ʥ.i.ʨ,114,false,expert,Starostin2005,,,
dutch-17_die-1-1,dutch-17_die-1,s.t.ɛ.r.v.ə,118,false,expert,Starostin2005,,,
swedish-17_die-1-1,swedish-17_die-1,d.ø,119,false,expert,Starostin2005,,,
english-17_die-1-1,english-17_die-1,d.aɪ,-119,false,expert,Starostin2005,,,
german-17_die-1-1,german-17_die-1,ʃ.t.ɛ.r.b.ə.n,118,false,expert,Starostin2005,,,
spanish-17_die-1-1,spanish-17_die-1,m.o.ɾ.i.ɾ,121,false,expert,Starostin2005,,,
danish-17_die-1-1,danish-17_die-1,d.øˀ,119,false,expert,Starostin2005,,,
bulgarian-17_die-1-1,bulgarian-17_die-1,u.m.r.ɤ,121,false,expert,Starostin2005,,,
greek-17_die-1-1,greek-17_die-1,p.e.θ.e.n.o,120,false,expert,Starostin2005,,,
armenian-17_die-1-1,armenian-17_die-1,m.ɛ.r.n.ɛ.l,121,false,expert,Starostin2005,,,
romanian-17_die-1-1,romanian-17_die-1,m.u.r.i,121,false,expert,Starostin2005,,,
russian-17_die-1-1,russian-17_die-1,u.mʲ.ɪ.rʲ.e.tʲ,121,false,expert,Starostin2005,,,
polish-17_die-1-1,polish-17_die-1,u.mʲ.ɛ.r.a.ʨ,121,false,expert,Starostin2005,,,
norwegian-17_die-1-1,norwegian-17_die-1,d.øː,119,false,expert,Starostin2005,,,
french-17_die-1-1,french-17_die-1,m.u.ʁ.i.ʁ,121,false,expert,Starostin2005,,,
czech-17_die-1-1,czech-17_die-1,ʊ.m.iː.r.a.t,121,false,expert,Starostin2005,,,
icelandic-17_die-1-1,icelandic-17_die-1,t.eiː.j.a,119,false,expert,Starostin2005,,,
italian-17_die-1-1,italian-17_die-1,m.o.r.i.r.e,121,false,expert,Starostin2005,,,
hindi-17_die-1-1,hindi-17_die-1,m.ə.r.n.aː,121,false,expert,Starostin2005,,,
portuguese-17_die-1-1,portuguese-17_die-1,m.u.ʀ.e.r,121,false,expert,Starostin2005,,,
dutch-18_dog-1-1,dutch-18_dog-1,h.ɔ.n.t,123,false,expert,Starostin2005,,,
swedish-18_dog-1-1,swedish-18_dog-1,h.u.nː.d,123,false,expert,Starostin2005,,,
english-18_dog-1-1,english-18_dog-1,d.ɔ.ɡ,129,false,expert,Starostin2005,,,
german-18_dog-1-1,german-18_dog-1,h.ʊ.n.t,123,false,expert,Starostin2005,,,
spanish-18_dog-1-1,spanish-18_dog-1,p.e.r.o,-122,false,expert,Starostin2005,,,
danish-18_dog-1-1,danish-18_dog-1,h.u.nˀ,123,false,expert,Starostin2005,,,
bulgarian-18_dog-1-1,bulgarian-18_dog-1,k.u.ʧ.ɛ,125,false,expert,Starostin2005,,,
greek-18_dog-1-1,greek-18_dog-1,s.c.i.l.o.s,127,false,expert,Starostin2005,,,
armenian-18_dog-1-1,armenian-18_dog-1,ʃ.u.n,123,false,expert,Starostin2005,,,
romanian-18_dog-1-1,romanian-18_dog-1,k.ɨ.j.n.e,124,false,expert,Starostin2005,,,
russian-18_dog-1-1,russian-18_dog-1,s.ɐ.b.a.k.ə,126,false,expert,Starostin2005,,,
polish-18_dog-1-1,polish-18_dog-1,pʲ.ɛ.s,128,false,expert,Starostin2005,,,
norwegian-18_dog-1-1,norwegian-18_dog-1,h.ʉ.n,-123,false,expert,Starostin2005,,,
french-18_dog-1-1,french-18_dog-1,ʃ.j.ɛ̃,124,false,expert,Starostin2005,,,
czech-18_dog-1-1,czech-18_dog-1,p.ɛ.s,128,false,expert,Starostin2005,,,
icelandic-18_dog-1-1,icelandic-18_dog-1,h.ʏ.n.t.ʏ.r,123,false,expert,Starostin2005,,,
italian-18_dog-1-1,italian-18_dog-1,k.a.n.e,124,false,expert,Starostin2005,,,
hindi-18_dog-1-1,hindi-18_dog-1,k.ʊ.tː.aː,130,false,expert,Starostin2005,,,
portuguese-18_dog-1-1,portuguese-18_dog-1,k.ɐ̃uː,124,false,expert,Starostin2005,,,
russian-18_dog-2-1,russian-18_dog-2,pʲ.o.s,128,false,expert,Starostin2005,,,
dutch-19_drink-1-1,dutch-19_drink-1,d.r.ɪ.ŋ.k.ə,133,false,expert,Starostin2005,,,
swedish-19_drink-1-1,swedish-19_drink-1,d.r.i.kː.a,133,false,expert,Starostin2005,,,
english-19_drink-1-1,english-19_drink-1,d.r.ɪ.ŋ.k,133,false,expert,Starostin2005,,,
german-19_drink-1-1,german-19_drink-1,t.r.ɪ.ŋ.k.ə.n,133,false,expert,Starostin2005,,,
spanish-19_drink-1-1,spanish-19_drink-1,b.e.β.e.ɾ,132,false,expert,Starostin2005,,,
danish-19_drink-1-1,danish-19_drink-1,d.ʁ.ɛ.g.ə,133,false,expert,Starostin2005,,,
bulgarian-19_drink-1-1,bulgarian-19_drink-1,p.i.j.ə,132,false,expert,Starostin2005,,,
greek-19_drink-1-1,greek-19_drink-1,p.i.n.o,132,false,expert,Starostin2005,,,
armenian-19_drink-1-1,armenian-19_drink-1,χ.ə.m.ɛ.l,131,false,expert,Starostin2005,,,
romanian-19_drink-1-1,romanian-19_drink-1,b.e.a,132,false,expert,Starostin2005,,,
russian-19_drink-1-1,russian-19_drink-1,pʲ.i.tʲ,132,false,expert,Starostin2005,,,
polish-19_drink-1-1,polish-19_drink-1,p.i.ʨ,132,false,expert,Starostin2005,,,
norwegian-19_drink-1-1,norwegian-19_drink-1,d.ɾ.i.k.ə,-133,false,expert,Starostin2005,,,
french-19_drink-1-1,french-19_drink-1,b.w.ɑ.ʁ,132,false,expert,Starostin2005,,,
czech-19_drink-1-1,czech-19_drink-1,p.iː.t,132,false,expert,Starostin2005,,,
icelandic-19_drink-1-1,icelandic-19_drink-1,t.r.ɛʰ.k.a,133,false,expert,Starostin2005,,,
italian-19_drink-1-1,italian-19_drink-1,b.e.r.e,132,false,expert,Starostin2005,,,
hindi-19_drink-1-1,hindi-19_drink-1,p.iː.n.aː,132,false,expert,Starostin2005,,,
portuguese-19_drink-1-1,portuguese-19_drink-1,b.ə.b.e.r,132,false,expert,Starostin2005,,,
dutch-20_dry-1-1,dutch-20_dry-1,d.r.oː.x,134,false,expert,Starostin2005,,,
swedish-20_dry-1-1,swedish-20_dry-1,t.o.rː,135,false,expert,Starostin2005,,,
english-20_dry-1-1,english-20_dry-1,d.r.aɪ,134,false,expert,Starostin2005,,,
german-20_dry-1-1,german-20_dry-1,t.r.ɔ.k.ə.n,134,false,expert,Starostin2005,,,
spanish-20_dry-1-1,spanish-20_dry-1,s.e.k.o,137,false,expert,Starostin2005,,,
danish-20_dry-1-1,danish-20_dry-1,t.ɶˀ.ʁ,135,false,expert,Starostin2005,,,
bulgarian-20_dry-1-1,bulgarian-20_dry-1,s.u.x,138,false,expert,Starostin2005,,,
greek-20_dry-1-1,greek-20_dry-1,k͡s.e.r.o.s,139,false,expert,Starostin2005,,,
romanian-20_dry-1-1,romanian-20_dry-1,s.e.k,137,false,expert,Starostin2005,,,
russian-20_dry-1-1,russian-20_dry-1,s.u.x.o.j,138,false,expert,Starostin2005,,,
polish-20_dry-1-1,polish-20_dry-1,s.u.x.ɨ,138,false,expert,Starostin2005,,,
norwegian-20_dry-1-1,norwegian-20_dry-1,t.œ.ɾ,135,false,expert,Starostin2005,,,
french-20_dry-1-1,french-20_dry-1,s.ɛ.k,137,false,expert,Starostin2005,,,
czech-20_dry-1-1,czech-20_dry-1,s.ʊ.x.iː,138,false,expert,Starostin2005,,,
icelandic-20_dry-1-1,icelandic-20_dry-1,θ.ʏ.rː,135,false,expert,Starostin2005,,,
italian-20_dry-1-1,italian-20_dry-1,s.e.kː.o,137,false,expert,Starostin2005,,,
hindi-20_dry-1-1,hindi-20_dry-1,s.uː.kʰ.aː,138,false,expert,Starostin2005,,,
portuguese-20_dry-1-1,portuguese-20_dry-1,s.e.k.u,137,false,expert,Starostin2005,,,
romanian-20_dry-2-1,romanian-20_dry-2,u.s.k.a.t,136,false,expert,Starostin2005,,,
italian-20_dry-2-1,italian-20_dry-2,a.ʃː.u.tː.o,136,false,expert,Starostin2005,,,
portuguese-20_dry-2-1,portuguese-20_dry-2,ẽ.ʃ.u.t.u,136,false,expert,Starostin2005,,,
dutch-21_ear-1-1,dutch-21_ear-1,oː.r,141,false,expert,Starostin2005,,,
swedish-21_ear-1-1,swedish-21_ear-1,øː.r.a,141,false,expert,Starostin2005,,,
english-21_ear-1-1,english-21_ear-1,ɪə.r,141,false,expert,Starostin2005,,,
german-21_ear-1-1,german-21_ear-1,oː.r,141,false,expert,Starostin2005,,,
spanish-21_ear-1-1,spanish-21_ear-1,o.ɾ.e.x.a,141,false,expert,Starostin2005,,,
danish-21_ear-1-1,danish-21_ear-1,øːʌ,141,false,expert,Starostin2005,,,
bulgarian-21_ear-1-1,bulgarian-21_ear-1,u.x.ɔ,141,false,expert,Starostin2005,,,
greek-21_ear-1-1,greek-21_ear-1,a.f.t.i,141,false,expert,Starostin2005,,,
armenian-21_ear-1-1,armenian-21_ear-1,ɑ.k.ɑ.n.ʤ,141,false,expert,Starostin2005,,,
romanian-21_ear-1-1,romanian-21_ear-1,u.r.e.k.e,141,false,expert,Starostin2005,,,
russian-21_ear-1-1,russian-21_ear-1,u.x.ə,141,false,expert,Starostin2005,,,
polish-21_ear-1-1,polish-21_ear-1,u.x.ɔ,141,false,expert,Starostin2005,,,
norwegian-21_ear-1-1,norwegian-21_ear-1,øː.ɾ.ə,141,false,expert,Starostin2005,,,
french-21_ear-1-1,french-21_ear-1,ɔ.ʁ.ɛ.j,141,false,expert,Starostin2005,,,
czech-21_ear-1-1,czech-21_ear-1,ʊ.x.o,141,false,expert,Starostin2005,,,
icelandic-21_ear-1-1,icelandic-21_ear-1,eiː.r.a,141,false,expert,Starostin2005,,,
italian-21_ear-1-1,italian-21_ear-1,ɔ.r.e.kː.j.o,141,false,expert,Starostin2005,,,
hindi-21_ear-1-1,hindi-21_ear-1,k.aː.n,140,false,expert,Starostin2005,,,
portuguese-21_ear-1-1,portuguese-21_ear-1,o.r.e.ʎ.ɐ,141,false,expert,Starostin2005,,,
dutch-22_earth-1-1,dutch-22_earth-1,aː.r.d.ə,146,false,expert,Starostin2005,,,
swedish-22_earth-1-1,swedish-22_earth-1,j.oː.r.d,146,false,expert,Starostin2005,,,
english-22_earth-1-1,english-22_earth-1,ɜː.r.θ,146,false,expert,Starostin2005,,,
german-22_earth-1-1,german-22_earth-1,eː.r.d.ə,146,false,expert,Starostin2005,,,
spanish-22_earth-1-1,spanish-22_earth-1,t.j.e.r.a,144,false,expert,Starostin2005,,,
danish-22_earth-1-1,danish-22_earth-1,j.oˀ.ʁ,146,false,expert,Starostin2005,,,
bulgarian-22_earth-1-1,bulgarian-22_earth-1,z.ɛ.mʲ.ə,145,false,expert,Starostin2005,,,
greek-22_earth-1-1,greek-22_earth-1,ʝ.i,142,false,expert,Starostin2005,,,
armenian-22_earth-1-1,armenian-22_earth-1,h.o.ʁ,146,false,expert,Starostin2005,,,
romanian-22_earth-1-1,romanian-22_earth-1,p.ə.m.ɨ.n.t,147,false,expert,Starostin2005,,,
russian-22_earth-1-1,russian-22_earth-1,zʲ.ɪ.m.lʲ.a,145,false,expert,Starostin2005,,,
polish-22_earth-1-1,polish-22_earth-1,ʑ.ɛ.mʲ.a,145,false,expert,Starostin2005,,,
norwegian-22_earth-1-1,norwegian-22_earth-1,j.uː.ɾ,-146,false,expert,Starostin2005,,,
french-22_earth-1-1,french-22_earth-1,t.ɛ.ʁ,144,false,expert,Starostin2005,,,
czech-22_earth-1-1,czech-22_earth-1,z.ɛ.mʲ.ɛ,145,false,expert,Starostin2005,,,
icelandic-22_earth-1-1,icelandic-22_earth-1,j.œ.r.ð,146,false,expert,Starostin2005,,,
italian-22_earth-1-1,italian-22_earth-1,t.ɛ.rː.a,144,false,expert,Starostin2005,,,
hindi-22_earth-1-1,hindi-22_earth-1,dʱ.ə.r.t.iː,143,false,expert,Starostin2005,,,
portuguese-22_earth-1-1,portuguese-22_earth-1,t.ɛ.ʀ.ɐ,144,false,expert,Starostin2005,,,
dutch-23_eat-1-1,dutch-23_eat-1,eː.t.ə,150,false,expert,Starostin2005,,,
swedish-23_eat-1-1,swedish-23_eat-1,ɛː.t.a,150,false,expert,Starostin2005,,,
english-23_eat-1-1,english-23_eat-1,iː.t,150,false,expert,Starostin2005,,,
german-23_eat-1-1,german-23_eat-1,ɛ.s.ə.n,150,false,expert,Starostin2005,,,
spanish-23_eat-1-1,spanish-23_eat-1,k.o.m.e.ɾ,150,false,expert,Starostin2005,,,
danish-23_eat-1-1,danish-23_eat-1,s.b.iː.s.ə,-149,false,expert,Starostin2005,,,
bulgarian-23_eat-1-1,bulgarian-23_eat-1,j.a.m,150,false,expert,Starostin2005,,,
greek-23_eat-1-1,greek-23_eat-1,t.r.o.ɣ.o,153,false,expert,Starostin2005,,,
armenian-23_eat-1-1,armenian-23_eat-1,u.t.ɛ.l,150,false,expert,Starostin2005,,,
romanian-23_eat-1-1,romanian-23_eat-1,m.ɨ.n.k.a,148,false,expert,Starostin2005,,,
russian-23_eat-1-1,russian-23_eat-1,j.e.sʲ.tʲ,150,false,expert,Starostin2005,,,
polish-23_eat-1-1,polish-23_eat-1,j.ɛ.ɕ.ʨ,150,false,expert,Starostin2005,,,
norwegian-23_eat-1-1,norwegian-23_eat-1,s.p.iː.s.ə,-149,false,expert,Starostin2005,,,
french-23_eat-1-1,french-23_eat-1,m.ɑ̃.ʒ.e,148,false,expert,Starostin2005,,,
czech-23_eat-1-1,czech-23_eat-1,j.iː.s.t,150,false,expert,Starostin2005,,,
icelandic-23_eat-1-1,icelandic-23_eat-1,p.ɔ.r.ð.a,152,false,expert,Starostin2005,,,
italian-23_eat-1-1,italian-23_eat-1,m.a.n.ʤ.a.r.e,148,false,expert,Starostin2005,,,
hindi-23_eat-1-1,hindi-23_eat-1,kʰ.aː.n.aː,151,false,expert,Starostin2005,,,
portuguese-23_eat-1-1,portuguese-23_eat-1,k.u.m.e.r,150,false,expert,Starostin2005,,,
dutch-24_egg-1-1,dutch-24_egg-1,ɛɪ,154,false,expert,Starostin2005,,,
swedish-24_egg-1-1,swedish-24_egg-1,e.gː,154,false,expert,Starostin2005,,,
english-24_egg-1-1,english-24_egg-1,ɛ.ɡ,154,false,expert,Starostin2005,,,
german-24_egg-1-1,german-24_egg-1,ai,154,false,expert,Starostin2005,,,
spanish-24_egg-1-1,spanish-24_egg-1,w.e.β.o,154,false,expert,Starostin2005,,,
danish-24_egg-1-1,danish-24_egg-1,ɛˀ.g,154,false,expert,Starostin2005,,,
bulgarian-24_egg-1-1,bulgarian-24_egg-1,j.əi.ʦ.ɛ,154,false,expert,Starostin2005,,,
greek-24_egg-1-1,greek-24_egg-1,a.v.ɣ.o,154,false,expert,Starostin2005,,,
armenian-24_egg-1-1,armenian-24_egg-1,ʣ.u,155,false,expert,Starostin2005,,,
romanian-24_egg-1-1,romanian-24_egg-1,o.w,154,false,expert,Starostin2005,,,
russian-24_egg-1-1,russian-24_egg-1,j.ɪ.j.ʦ.o,154,false,expert,Starostin2005,,,
polish-24_egg-1-1,polish-24_egg-1,j.a.j.k.ɔ,154,false,expert,Starostin2005,,,
norwegian-24_egg-1-1,norwegian-24_egg-1,e.g,154,false,expert,Starostin2005,,,
french-24_egg-1-1,french-24_egg-1,œ.f,154,false,expert,Starostin2005,,,
czech-24_egg-1-1,czech-24_egg-1,v.ɛ.j.ʦ.ɛ,154,false,expert,Starostin2005,,,
icelandic-24_egg-1-1,icelandic-24_egg-1,ɛ.kː,154,false,expert,Starostin2005,,,
italian-24_egg-1-1,italian-24_egg-1,w.ɔ.v.o,154,false,expert,Starostin2005,,,
hindi-24_egg-1-1,hindi-24_egg-1,ə̃.ɳ.ɖ.aː,156,false,expert,Starostin2005,,,
portuguese-24_egg-1-1,portuguese-24_egg-1,o.v.u,154,false,expert,Starostin2005,,,
dutch-25_eye-1-1,dutch-25_eye-1,oː.x,158,false,expert,Starostin2005,,,
swedish-25_eye-1-1,swedish-25_eye-1,øː.g.a,158,false,expert,Starostin2005,,,
english-25_eye-1-1,english-25_eye-1,aɪ,158,false,expert,Starostin2005,,,
german-25_eye-1-1,german-25_eye-1,au.ɡ.ə,158,false,expert,Starostin2005,,,
spanish-25_eye-1-1,spanish-25_eye-1,o.x.o,158,false,expert,Starostin2005,,,
danish-25_eye-1-1,danish-25_eye-1,ʌ.j.ə,158,false,expert,Starostin2005,,,
bulgarian-25_eye-1-1,bulgarian-25_eye-1,o.k.ɔ,158,false,expert,Starostin2005,,,
greek-25_eye-1-1,greek-25_eye-1,m.a.t.i,158,false,expert,Starostin2005,,,
armenian-25_eye-1-1,armenian-25_eye-1,ɑ.ʧʰ.kʰ,158,false,expert,Starostin2005,,,
romanian-25_eye-1-1,romanian-25_eye-1,o.k.i,158,false,expert,Starostin2005,,,
russian-25_eye-1-1,russian-25_eye-1,ɡ.l.a.s,157,false,expert,Starostin2005,,,
polish-25_eye-1-1,polish-25_eye-1,ɔ.k.ɔ,158,false,expert,Starostin2005,,,
norwegian-25_eye-1-1,norwegian-25_eye-1,œ.j.ə,158,false,expert,Starostin2005,,,
french-25_eye-1-1,french-25_eye-1,œ.j,158,false,expert,Starostin2005,,,
czech-25_eye-1-1,czech-25_eye-1,o.k.o,158,false,expert,Starostin2005,,,
icelandic-25_eye-1-1,icelandic-25_eye-1,øyː.ɣ.a,158,false,expert,Starostin2005,,,
italian-25_eye-1-1,italian-25_eye-1,ɔ.kː.j.o,158,false,expert,Starostin2005,,,
hindi-25_eye-1-1,hindi-25_eye-1,ãː.kʰ,158,false,expert,Starostin2005,,,
portuguese-25_eye-1-1,portuguese-25_eye-1,o.ʎ.u,158,false,expert,Starostin2005,,,
dutch-26_fatn-1-1,dutch-26_fatn-1,v.ɛ.t,166,false,expert,Starostin2005,,,
swedish-26_fatn-1-1,swedish-26_fatn-1,f.ɛ.t,166,false,expert,Starostin2005,,,
english-26_fatn-1-1,english-26_fatn-1,f.æ.t,166,false,expert,Starostin2005,,,
german-26_fatn-1-1,german-26_fatn-1,f.ɛ.t,-166,false,expert,Starostin2005,,,
spanish-26_fatn-1-1,spanish-26_fatn-1,ɡ.ɾ.a.s.a,160,false,expert,Starostin2005,,,
danish-26_fatn-1-1,danish-26_fatn-1,f.e.d,166,false,expert,Starostin2005,,,
bulgarian-26_fatn-1-1,bulgarian-26_fatn-1,m.ə.z.n.i.n.a,164,false,expert,Starostin2005,,,
greek-26_fatn-1-1,greek-26_fatn-1,l.i.p.o.s,168,false,expert,Starostin2005,,,
armenian-26_fatn-1-1,armenian-26_fatn-1,ʧ.ɑ.ɾ.p,-161,false,expert,Starostin2005,,,
romanian-26_fatn-1-1,romanian-26_fatn-1,g.r.ə.s.i.m.e,160,false,expert,Starostin2005,,,
russian-26_fatn-1-1,russian-26_fatn-1,ʒ.ɨ.r,165,false,expert,Starostin2005,,,
polish-26_fatn-1-1,polish-26_fatn-1,t.w.u.ʃ.ʧ,167,false,expert,Starostin2005,,,
norwegian-26_fatn-1-1,norwegian-26_fatn-1,f.e.t,-166,false,expert,Starostin2005,,,
french-26_fatn-1-1,french-26_fatn-1,ɡ.ʁ.ɛ.s,160,false,expert,Starostin2005,,,
czech-26_fatn-1-1,czech-26_fatn-1,t.ʊ.k,162,false,expert,Starostin2005,,,
icelandic-26_fatn-1-1,icelandic-26_fatn-1,f.ɪː.t.a,166,false,expert,Starostin2005,,,
italian-26_fatn-1-1,italian-26_fatn-1,ɡ.r.a.sː.o,160,false,expert,Starostin2005,,,
hindi-26_fatn-1-1,hindi-26_fatn-1,ʧ.ə.r.b.iː,-169,false,expert,Starostin2005,,,
portuguese-26_fatn-1-1,portuguese-26_fatn-1,g.u.r.d.u.r.ɐ,163,false,expert,Starostin2005,,,
spanish-26_fatn-2-1,spanish-26_fatn-2,ɡ.o.ɾ.ð.o,163,false,expert,Starostin2005,,,
czech-26_fatn-2-1,czech-26_fatn-2,s.aː.d.l.o,159,false,expert,Starostin2005,,,
dutch-27_feather-1-1,dutch-27_feather-1,v.eː.r,170,false,expert,Starostin2005,,,
swedish-27_feather-1-1,swedish-27_feather-1,f.j.ɛː.d.e.r,170,false,expert,Starostin2005,,,
english-27_feather-1-1,english-27_feather-1,f.ɛ.ð.ə.r,170,false,expert,Starostin2005,,,
german-27_feather-1-1,german-27_feather-1,f.eː.d.ə.r,170,false,expert,Starostin2005,,,
spanish-27_feather-1-1,spanish-27_feather-1,p.l.u.m.a,172,false,expert,Starostin2005,,,
danish-27_feather-1-1,danish-27_feather-1,f.j.e.ðˀ.ʌ,170,false,expert,Starostin2005,,,
bulgarian-27_feather-1-1,bulgarian-27_feather-1,p.ɛ.r.ɔ,174,false,expert,Starostin2005,,,
greek-27_feather-1-1,greek-27_feather-1,f.t.e.r.o,170,false,expert,Starostin2005,,,
